series_id,observed_sales,recovered_demand,recovered_lost_demand,stockout_rate,stockout_rows,n_rows,Recovered lift over observed,Recovered share from imputation
0_172_207,123.3,133.9645,10.664495,0.2400173611111111,553,2304,0.086492255,0.07960688
16_395_481,82.72,89.87393,7.153931,0.19010416666666666,438,2304,0.086483695,0.07959963
12_458_580,174.90001,190.01933,15.119332,0.3506944444444444,808,2304,0.08644558,0.079567336
0_586_76,166.0,180.34464,14.344635,0.23697916666666666,546,2304,0.086413465,0.079540126
0_621_363,98.1,106.574104,8.474102,0.16319444444444445,376,2304,0.086382285,0.079513706
3_113_605,102.4,111.23401,8.834008,0.16493055555555555,380,2304,0.08626961,0.079418235
13_403_50,118.07,128.25194,10.181941,0.17881944444444445,412,2304,0.08623648,0.07939015
16_163_810,65.130005,70.74205,5.6120515,0.1501736111111111,346,2304,0.08616691,0.0793312
0_115_76,101.08,109.7875,8.707497,0.16145833333333334,372,2304,0.086144604,0.07931228
0_34_662,53.600002,58.21575,4.6157494,0.13541666666666666,312,2304,0.08611472,0.07928695
0_164_567,58.7,63.750027,5.0500274,0.14192708333333334,327,2304,0.08603113,0.079216085
6_122_343,80.39,87.29899,6.9089837,0.1775173611111111,409,2304,0.08594333,0.079141624
12_483_122,86.44,93.86826,7.428263,0.2065972222222222,476,2304,0.08593548,0.07913498
11_531_0,112.5,122.16327,9.663269,0.19618055555555555,452,2304,0.085895725,0.079101264
0_24_853,53.0,57.547966,4.5479655,0.1401909722222222,323,2304,0.08581067,0.07902913
0_557_419,89.700005,97.39662,7.6966224,0.1957465277777778,451,2304,0.08580404,0.0790235
0_143_193,80.5,87.403786,6.9037843,0.16102430555555555,371,2304,0.085761294,0.07898725
0_202_635,95.37,103.54732,8.177313,0.16666666666666666,384,2304,0.085743025,0.07897175
16_277_292,109.01,118.35578,9.345783,0.2282986111111111,526,2304,0.085733265,0.07896347
15_510_716,82.6,89.6772,7.0771966,0.2052951388888889,473,2304,0.08568035,0.07891857
13_660_580,210.90001,228.96872,18.068712,0.2634548611111111,607,2304,0.08567431,0.07891345
0_744_99,56.59,61.438057,4.8480563,0.16015625,369,2304,0.08566984,0.078909665
13_641_512,154.16,167.35608,13.196073,0.2348090277777778,541,2304,0.08559985,0.07885028
15_735_749,62.3,67.63089,5.3308926,0.1792534722222222,413,2304,0.0855681,0.078823335
0_847_802,140.0,151.9783,11.978301,0.12890625,297,2304,0.08555929,0.07881586
0_29_774,86.99,94.43016,7.4401617,0.19921875,459,2304,0.08552893,0.0787901
0_595_419,75.55,82.010345,6.460343,0.19053819444444445,439,2304,0.08551082,0.07877473
0_234_310,149.47,162.23576,12.765754,0.2152777777777778,496,2304,0.085406795,0.07868643
1_66_112,138.8,150.64896,11.848961,0.23524305555555555,542,2304,0.08536715,0.07865279
0_540_740,136.8,148.47778,11.677782,0.2860243055555556,659,2304,0.0853639,0.07865003
0_856_144,127.28,138.13857,10.858556,0.1870659722222222,431,2304,0.08531235,0.078606255
0_314_769,102.770004,111.535355,8.765354,0.1480034722222222,341,2304,0.085290976,0.07858812
16_607_494,147.05,159.59062,12.540617,0.23046875,531,2304,0.08528131,0.07857991
0_580_116,101.3,109.93255,8.632549,0.1796875,414,2304,0.08521766,0.07852587
0_815_363,84.04,91.20134,7.161342,0.1401909722222222,323,2304,0.0852135,0.07852233
12_250_776,69.200005,75.095795,5.8957944,0.1675347222222222,386,2304,0.085199334,0.078510314
0_175_419,56.190002,60.976078,4.7860765,0.17881944444444445,412,2304,0.085176654,0.078491054
0_60_201,102.770004,111.52107,8.751071,0.19401041666666666,447,2304,0.08515199,0.07847011
0_95_223,111.9,121.42614,9.526135,0.17708333333333334,408,2304,0.08513079,0.078452095
0_217_70,255.40001,277.13968,21.739668,0.2664930555555556,614,2304,0.085120074,0.078443
0_741_635,52.120003,56.55467,4.434669,0.18446180555555555,425,2304,0.08508574,0.078413844
11_651_666,99.4,107.8565,8.4565,0.1857638888888889,428,2304,0.08507545,0.078405105
0_176_240,90.6,98.306496,7.7064934,0.18619791666666666,429,2304,0.08506063,0.07839251
0_159_596,128.6,139.53725,10.937245,0.3168402777777778,730,2304,0.085048564,0.07838226
0_53_117,306.0,332.02258,26.022581,0.3741319444444444,862,2304,0.08504111,0.078375936
0_187_631,132.03,143.25114,11.221138,0.27734375,639,2304,0.08498931,0.078331925
0_500_688,54.4,59.021694,4.6216936,0.1697048611111111,391,2304,0.0849576,0.078305
0_612_76,109.0,118.26006,9.260062,0.18359375,423,2304,0.0849547,0.07830253
11_20_201,64.590004,70.07466,5.484657,0.18836805555555555,434,2304,0.084914945,0.07826876
0_314_190,86.8,94.16753,7.3675222,0.15755208333333334,363,2304,0.08487929,0.07823846
0_194_841,40.8,44.25834,3.4583378,0.1857638888888889,428,2304,0.084763184,0.078139804
0_647_596,145.0,157.28134,12.281338,0.3272569444444444,754,2304,0.08469888,0.078085154
0_500_306,75.14,81.50414,6.364142,0.18055555555555555,416,2304,0.08469713,0.078083664
0_671_41,177.0,191.98227,14.9822645,0.1909722222222222,440,2304,0.08464556,0.07803983
16_324_467,75.200005,81.565285,6.36528,0.18229166666666666,420,2304,0.084644675,0.07803909
0_353_682,61.4,66.59584,5.195837,0.11371527777777778,262,2304,0.08462275,0.078020446
0_420_769,117.0,126.893486,9.893482,0.17317708333333334,399,2304,0.08455968,0.077966824
12_453_775,100.91,109.44048,8.530484,0.1484375,342,2304,0.08453557,0.077946335
12_219_6,104.71,113.561516,8.851511,0.22960069444444445,529,2304,0.08453358,0.07794464
0_772_768,49.300003,53.46734,4.167339,0.09809027777777778,226,2304,0.0845302,0.07794177
0_214_578,99.6,108.01887,8.418869,0.15928819444444445,367,2304,0.0845268,0.07793888
0_557_578,129.0,139.89845,10.898451,0.22569444444444445,520,2304,0.084484115,0.077902585
0_61_370,72.200005,78.29605,6.0960526,0.19010416666666666,438,2304,0.084432855,0.07785901
16_732_301,74.450005,80.73548,6.285481,0.1662326388888889,383,2304,0.08442553,0.07785277
4_11_292,168.93001,183.19061,14.260609,0.2638888888888889,608,2304,0.08441726,0.07784574
0_41_351,125.5,136.07684,10.576836,0.19053819444444445,439,2304,0.08427758,0.07772693
3_792_666,75.61,81.978836,6.3688316,0.13151041666666666,303,2304,0.084232666,0.07768873
0_263_135,97.0,105.16624,8.166239,0.14713541666666666,339,2304,0.08418803,0.07765076
0_95_11,57.8,62.664886,4.864884,0.16927083333333334,390,2304,0.08416754,0.07763333
16_292_343,96.97,105.13037,8.160373,0.15321180555555555,353,2304,0.08415358,0.07762146
0_193_682,95.6,103.64093,8.040928,0.12065972222222222,278,2304,0.084110126,0.07758448
0_256_740,103.200005,111.87711,8.677111,0.24913194444444445,574,2304,0.084080525,0.0775593
12_322_694,82.8,89.76178,6.9617767,0.1801215277777778,415,2304,0.08407943,0.07755836
11_20_426,144.0,156.10738,12.107378,0.2578125,594,2304,0.08407901,0.07755801
4_356_580,200.90001,217.78694,16.886932,0.2894965277777778,667,2304,0.08405641,0.07753877
0_253_127,74.4,80.64876,6.2487545,0.1762152777777778,406,2304,0.08398864,0.0774811
0_282_363,86.8,94.089554,7.2895555,0.1697048611111111,391,2304,0.08398105,0.07747465
6_472_122,105.67,114.5442,8.874199,0.19010416666666666,438,2304,0.08398031,0.07747401
0_140_802,166.58,180.56563,13.985618,0.14973958333333334,345,2304,0.08395736,0.077454485
12_342_71,79.700005,86.390076,6.6900773,0.1501736111111111,346,2304,0.08394074,0.077440344
0_18_181,90.270004,97.84275,7.5727525,0.22135416666666666,510,2304,0.08389002,0.077397175
11_531_699,71.4,77.38511,5.9851065,0.1831597222222222,422,2304,0.08382502,0.07734184
16_544_116,126.8,137.42078,10.620775,0.19921875,459,2304,0.08376005,0.077286534
0_112_810,111.5,120.834694,9.334691,0.2144097222222222,494,2304,0.0837192,0.07725175
0_237_768,45.800003,49.633,3.8329966,0.1254340277777778,289,2304,0.083689876,0.07722678
0_171_122,122.21,132.43422,10.224219,0.19270833333333334,444,2304,0.08366107,0.077202246
0_435_578,90.4,97.96261,7.5626035,0.2048611111111111,472,2304,0.083657116,0.07719888
0_300_11,78.6,85.17512,6.5751166,0.15928819444444445,367,2304,0.083652884,0.07719527
0_481_23,84.5,91.56391,7.063911,0.2052951388888889,473,2304,0.08359658,0.07714733
0_284_296,154.62001,167.54433,12.924327,0.2860243055555556,659,2304,0.08358768,0.07713975
0_599_775,166.40001,180.30704,13.907031,0.2092013888888889,482,2304,0.083575904,0.07712972
16_561_822,48.97,53.06102,4.091018,0.16493055555555555,380,2304,0.08354131,0.077100255
16_404_354,121.700005,131.84868,10.148683,0.2109375,486,2304,0.08339098,0.0769722
0_145_578,132.6,143.6561,11.0561,0.1792534722222222,413,2304,0.08337933,0.07696228
0_847_847,71.450005,77.40531,5.955314,0.1714409722222222,395,2304,0.083349384,0.07693677
0_152_212,55.4,60.017296,4.6172957,0.12022569444444445,277,2304,0.08334468,0.07693275
0_684_116,68.1,73.77271,5.672708,0.1618923611111111,373,2304,0.08329968,0.076894395
0_29_240,144.90001,156.9573,12.057301,0.2556423611111111,589,2304,0.083211176,0.07681898
13_662_381,210.6,228.11847,17.518465,0.2552083333333333,588,2304,0.083183594,0.076795466
0_167_70,250.90001,271.7627,20.862692,0.2504340277777778,577,2304,0.08315142,0.07676805
0_62_567,73.1,79.176765,6.0767636,0.1753472222222222,404,2304,0.083129466,0.07674933
0_242_166,151.6,164.20227,12.602265,0.23524305555555555,542,2304,0.08312839,0.07674842
4_833_117,225.40001,244.13521,18.735209,0.2934027777777778,676,2304,0.083119825,0.076741114
0_213_76,99.3,107.552795,8.252792,0.1597222222222222,368,2304,0.08310969,0.07673248
0_273_215,219.8,238.06339,18.263384,0.26171875,603,2304,0.08309092,0.076716475
16_546_144,108.380005,117.38504,9.005039,0.20399305555555555,470,2304,0.083087645,0.07671369
4_880_775,111.22,120.458046,9.238046,0.1801215277777778,415,2304,0.08306101,0.07669098
0_536_567,68.8,74.5121,5.712096,0.1462673611111111,337,2304,0.08302465,0.076659985
0_883_489,116.4,126.05925,9.659249,0.17838541666666666,411,2304,0.08298324,0.07662468
0_517_370,97.0,105.04665,8.046652,0.1480034722222222,341,2304,0.082955174,0.076600745
0_181_99,66.65,72.178276,5.5282726,0.1684027777777778,388,2304,0.082944825,0.07659192
6_493_218,96.49,104.49234,8.002337,0.19053819444444445,439,2304,0.08293437,0.076583005
0_461_419,66.11,71.59189,5.4818907,0.2026909722222222,467,2304,0.082920745,0.07657139
6_534_580,165.2,178.89734,13.697335,0.3259548611111111,751,2304,0.08291365,0.07656534
0_714_122,155.3,168.17546,12.875461,0.23567708333333334,543,2304,0.08290702,0.076559685
0_426_481,142.0,153.7705,11.770483,0.2677951388888889,617,2304,0.08289073,0.07654578
0_436_97,77.700005,84.14023,6.440226,0.17100694444444445,394,2304,0.08288579,0.07654158
12_388_190,86.23,93.37532,7.1453214,0.17100694444444445,394,2304,0.08286352,0.07652259
0_758_116,106.020004,114.80441,8.784412,0.1558159722222222,359,2304,0.08285618,0.07651633
0_243_215,257.6,278.94308,21.34307,0.3294270833333333,759,2304,0.082853526,0.076514065
7_72_610,65.36,70.774025,5.414021,0.1284722222222222,296,2304,0.08283386,0.07649729
0_406_580,206.2,223.27771,17.077705,0.3263888888888889,752,2304,0.08282107,0.07648639
12_303_127,81.700005,88.46341,6.7634087,0.1857638888888889,428,2304,0.08278345,0.076454304
0_132_115,56.260002,60.91705,4.6570473,0.12152777777777778,280,2304,0.08277723,0.076449
0_452_119,156.90001,169.88551,12.985512,0.2222222222222222,512,2304,0.08276298,0.07643684
11_492_343,104.020004,112.628815,8.608811,0.18489583333333334,426,2304,0.08276112,0.076435246
0_434_419,88.0,95.279366,7.2793636,0.2009548611111111,463,2304,0.08272004,0.07640021
0_183_686,75.9,82.17508,6.275075,0.22395833333333334,516,2304,0.08267556,0.07636226
12_266_215,357.5,387.045,29.545002,0.4652777777777778,1072,2304,0.08264336,0.0763348
3_814_280,175.0,189.4596,14.459585,0.23177083333333334,534,2304,0.0826262,0.07632015
9_54_521,144.75,156.70279,11.952782,0.2526041666666667,582,2304,0.08257535,0.076276764
12_219_76,137.5,148.84972,11.349718,0.2243923611111111,517,2304,0.0825434,0.07624951
16_649_343,103.26,111.78138,8.5213785,0.2013888888888889,464,2304,0.08252352,0.07623254
11_891_116,65.44,70.83743,5.397428,0.16666666666666666,384,2304,0.08247903,0.07619458
3_756_833,50.600002,54.772263,4.172261,0.15321180555555555,353,2304,0.082455754,0.07617471
0_144_596,152.40001,164.95848,12.558475,0.2686631944444444,619,2304,0.08240468,0.07613112
16_285_300,306.0,331.19437,25.194347,0.3450520833333333,795,2304,0.08233447,0.07607118
0_406_253,69.0,74.67742,5.6774187,0.1349826388888889,311,2304,0.08228143,0.07602591
0_872_631,96.89,104.86162,7.971614,0.21744791666666666,501,2304,0.08227489,0.07602032
6_498_481,82.85,89.66327,6.81327,0.18229166666666666,420,2304,0.082236215,0.0759873
0_621_396,93.33,101.00203,7.672029,0.1875,432,2304,0.08220325,0.07595915
0_288_486,139.6,151.06938,11.469377,0.1401909722222222,323,2304,0.082158856,0.07592125
0_214_11,86.3,93.38848,7.0884805,0.1814236111111111,418,2304,0.08213766,0.075903155
0_168_370,106.5,115.24454,8.744533,0.1953125,450,2304,0.08210829,0.07587807
15_94_117,237.1,256.56088,19.460886,0.2734375,630,2304,0.08207881,0.07585289
0_255_775,167.40001,181.13762,13.7376175,0.1875,432,2304,0.08206461,0.07584078
4_864_314,110.48,119.54205,9.062055,0.2126736111111111,490,2304,0.08202439,0.07580642
0_405_127,71.6,77.47276,5.8727646,0.1440972222222222,332,2304,0.082021855,0.07580425
4_869_127,65.200005,70.54545,5.34545,0.17100694444444445,394,2304,0.08198542,0.075773135
11_505_300,317.07,343.01846,25.948448,0.3342013888888889,770,2304,0.08183823,0.075647384
0_144_775,160.40001,173.51561,13.115611,0.18880208333333334,435,2304,0.08176815,0.075587496
3_766_280,184.38,199.45462,15.074624,0.22352430555555555,515,2304,0.081758454,0.07557922
16_561_489,164.6,178.05421,13.454205,0.2764756944444444,637,2304,0.081738785,0.0755624
6_667_427,97.83,105.81897,7.9889703,0.16145833333333334,372,2304,0.08166176,0.07549658
0_192_740,77.5,83.824745,6.3247447,0.1953125,450,2304,0.08160961,0.075452
0_314_662,61.4,66.41019,5.010189,0.1488715277777778,343,2304,0.08159917,0.07544308
0_517_783,141.7,153.25839,11.558393,0.15928819444444445,367,2304,0.08156946,0.07541768
0_12_118,104.8,113.34461,8.544608,0.21354166666666666,492,2304,0.081532516,0.0753861
12_303_118,118.9,128.59377,9.693759,0.22960069444444445,529,2304,0.08152867,0.07538281
0_137_802,207.1,223.98062,16.880625,0.1640625,378,2304,0.08150953,0.07536645
0_217_810,112.5,121.66649,9.166484,0.1740451388888889,401,2304,0.081479855,0.075341076
13_594_102,130.3,140.91653,10.616536,0.1623263888888889,374,2304,0.081477635,0.07533918
6_508_835,152.8,165.24554,12.445548,0.16319444444444445,376,2304,0.08144992,0.07531548
0_240_715,56.760002,61.382698,4.622698,0.1462673611111111,337,2304,0.08144288,0.07530946
0_147_478,101.200005,109.43662,8.23662,0.2404513888888889,554,2304,0.081389524,0.075263835
0_368_486,150.1,162.31528,12.215271,0.16276041666666666,375,2304,0.08138088,0.075256445
0_780_127,66.9,72.34406,5.4440627,0.1462673611111111,337,2304,0.08137612,0.07525238
0_426_240,100.4,108.56774,8.167742,0.18098958333333334,417,2304,0.08135201,0.07523175
16_544_796,127.560005,137.93474,10.374729,0.21875,504,2304,0.08133215,0.075214766
14_69_215,182.92,197.79118,14.871175,0.2999131944444444,691,2304,0.08129879,0.07518624
4_98_292,130.01001,140.57802,10.568012,0.22786458333333334,525,2304,0.08128614,0.07517543
0_671_310,185.6,200.67928,15.079277,0.3441840277777778,793,2304,0.0812461,0.07514118
4_863_70,275.7,298.09366,22.393652,0.2677951388888889,617,2304,0.0812247,0.07512287
0_581_166,140.23,151.61995,11.389952,0.19444444444444445,448,2304,0.08122336,0.07512172
0_468_122,140.27,151.66109,11.391083,0.17838541666666666,411,2304,0.08120826,0.075108804
0_397_728,45.2,48.868786,3.6687858,0.1388888888888889,320,2304,0.081167825,0.07507422
1_33_599,110.700005,119.67851,8.978508,0.1818576388888889,419,2304,0.08110666,0.075021885
0_452_240,97.78,105.71017,7.9301677,0.1723090277777778,397,2304,0.08110215,0.075018026
2_45_599,132.7,143.4449,10.744893,0.18836805555555555,434,2304,0.080971316,0.074906066
0_577_599,124.1,134.14049,10.040492,0.19618055555555555,452,2304,0.080906466,0.074850574
0_212_631,112.700005,121.817986,9.117986,0.2517361111111111,580,2304,0.08090493,0.074849255
0_373_549,69.5,75.12092,5.620914,0.12109375,279,2304,0.08087646,0.074824885
0_238_117,303.2,327.7004,24.500404,0.3116319444444444,718,2304,0.08080608,0.07476465
2_48_522,45.97,49.683372,3.7133727,0.20182291666666666,465,2304,0.080778174,0.07474075
6_537_114,161.5,174.54233,13.042327,0.2417534722222222,557,2304,0.08075744,0.074723005
0_259_190,81.3,87.862404,6.5624013,0.15104166666666666,348,2304,0.08071834,0.07468952
13_760_255,111.19,120.164055,8.97405,0.15321180555555555,353,2304,0.080709144,0.07468165
4_833_70,281.5,304.21936,22.719372,0.3194444444444444,736,2304,0.08070825,0.07468089
0_441_99,69.57,75.18153,5.611533,0.1697048611111111,391,2304,0.08066025,0.07463978
0_586_166,177.87001,192.19495,14.324944,0.23177083333333334,534,2304,0.08053602,0.0745334
3_756_296,93.44,100.964516,7.5245147,0.1462673611111111,337,2304,0.08052777,0.07452633
6_667_799,78.9,85.24814,6.348139,0.15928819444444445,367,2304,0.08045803,0.0744666
0_860_215,239.20001,258.44495,19.244946,0.2443576388888889,563,2304,0.08045545,0.07446439
11_614_580,91.1,98.42429,7.324289,0.1931423611111111,445,2304,0.08039834,0.07441546
0_394_122,105.19,113.64647,8.456469,0.17881944444444445,412,2304,0.08039232,0.074410304
0_129_118,134.90001,145.74023,10.840238,0.2269965277777778,523,2304,0.080357574,0.07438054
0_183_215,276.80002,299.033,22.232975,0.2764756944444444,637,2304,0.08032144,0.074349575
0_488_122,157.56,170.21257,12.652564,0.2204861111111111,508,2304,0.08030315,0.0743339
0_435_631,88.880005,96.01576,7.1357627,0.2087673611111111,481,2304,0.080285355,0.07431866
0_95_127,58.7,63.41217,4.71217,0.12586805555555555,290,2304,0.08027547,0.07431018
14_133_215,173.33,187.24274,13.912742,0.2730034722222222,629,2304,0.08026736,0.07430324
12_350_580,201.2,217.33952,16.13952,0.3511284722222222,809,2304,0.0802163,0.07425948
6_478_218,83.380005,90.06347,6.683469,0.18229166666666666,420,2304,0.080156736,0.07420843
0_160_500,92.64,100.06317,7.423173,0.2504340277777778,577,2304,0.08012924,0.074184865
0_204_396,121.64,131.38649,9.746483,0.1618923611111111,373,2304,0.08012564,0.07418177
0_231_127,66.0,71.28577,5.2857666,0.1584201388888889,365,2304,0.08008737,0.074148975
14_68_694,59.9,64.686806,4.7868013,0.1480034722222222,341,2304,0.07991321,0.07399966
0_203_71,109.48,118.228806,8.748804,0.18836805555555555,434,2304,0.07991235,0.07399892
0_157_468,78.58,84.85712,6.2771187,0.09461805555555555,218,2304,0.079881884,0.0739728
1_381_55,70.3,75.90956,5.609557,0.17881944444444445,412,2304,0.07979455,0.0738979
0_160_810,131.06,141.51767,10.457669,0.20572916666666666,474,2304,0.07979299,0.073896565
0_348_370,83.6,90.27064,6.670634,0.1853298611111111,427,2304,0.07979227,0.07389594
12_350_467,91.1,98.36568,7.265672,0.17708333333333334,408,2304,0.07975491,0.073863894
12_299_4,179.90001,194.24106,14.341054,0.2682291666666667,618,2304,0.0797168,0.073831216
0_271_769,80.57,86.98439,6.4143853,0.12803819444444445,295,2304,0.079612575,0.0737418
13_698_83,77.060005,83.1894,6.129395,0.1657986111111111,382,2304,0.07954055,0.07368
0_240_201,92.78,100.15113,7.3711257,0.15364583333333334,354,2304,0.07944736,0.073600024
0_152_223,91.6,98.869774,7.269774,0.11284722222222222,260,2304,0.079364344,0.07352878
0_137_214,66.96,72.272255,5.3122544,0.1644965277777778,379,2304,0.07933474,0.073503375
6_537_71,206.1,222.42007,16.320063,0.3038194444444444,700,2304,0.079185165,0.07337496
12_222_207,65.39,70.567535,5.1775346,0.1579861111111111,364,2304,0.0791793,0.07336992
0_494_666,144.40001,155.82977,11.429765,0.2092013888888889,482,2304,0.07915349,0.07334776
0_159_769,92.41,99.71932,7.3093185,0.1519097222222222,350,2304,0.079096615,0.073298916
0_301_215,313.2,337.95157,24.751558,0.3246527777777778,748,2304,0.07902796,0.07323996
12_454_386,154.8,167.03232,12.232307,0.2569444444444444,592,2304,0.079020076,0.07323318
0_201_116,133.1,143.61044,10.510442,0.1723090277777778,397,2304,0.0789665,0.07318717
12_299_292,125.630005,135.54414,9.914141,0.19053819444444445,439,2304,0.07891539,0.07314326
0_621_699,87.1,93.971146,6.871145,0.1814236111111111,418,2304,0.078888,0.07311973
11_670_489,47.670002,51.4283,3.7582982,0.18619791666666666,429,2304,0.0788399,0.07307841
12_90_386,127.700005,137.76485,10.064848,0.19053819444444445,439,2304,0.07881635,0.07305817
14_133_143,98.060005,105.788704,7.7287045,0.20616319444444445,475,2304,0.07881607,0.073057935
16_504_116,91.200005,98.381584,7.1815853,0.18619791666666666,429,2304,0.07874545,0.07299725
0_254_70,254.3,274.31522,20.015213,0.20399305555555555,470,2304,0.07870709,0.07296428
12_482_515,93.37,100.718025,7.3480234,0.1814236111111111,418,2304,0.078697905,0.07295639
0_843_176,62.63,67.55296,4.9229646,0.15625,360,2304,0.07860394,0.07287563
0_405_426,102.0,110.01412,8.014117,0.20442708333333334,471,2304,0.07856978,0.072846256
0_578_486,145.40001,156.80977,11.409763,0.13671875,315,2304,0.07847154,0.07276181
0_417_796,123.47,133.15506,9.685054,0.1779513888888889,410,2304,0.07844054,0.07273515
0_178_468,78.6,84.75677,6.156762,0.10807291666666667,249,2304,0.07833031,0.07264036
0_177_314,101.87,109.840675,7.9706697,0.2287326388888889,527,2304,0.07824354,0.07256574
0_78_215,201.0,216.72052,15.72051,0.2265625,522,2304,0.078211494,0.07253817
12_223_694,87.8,94.66367,6.863671,0.17317708333333334,399,2304,0.07817393,0.072505854
16_523_796,77.22,83.25439,6.0343823,0.1310763888888889,302,2304,0.078145325,0.07248125
0_461_118,137.17,147.88322,10.713226,0.18446180555555555,425,2304,0.07810182,0.07244382
16_278_396,84.62,91.227295,6.607291,0.14973958333333334,345,2304,0.078081906,0.07242669
6_477_240,72.18,77.810555,5.63055,0.15928819444444445,367,2304,0.078007065,0.07236229
0_812_740,125.100006,134.85828,9.758275,0.2534722222222222,584,2304,0.078003794,0.07235948
0_263_192,62.010002,66.84293,4.8329325,0.19401041666666666,447,2304,0.07793795,0.07230282
0_58_190,87.310005,94.113365,6.8033643,0.1284722222222222,296,2304,0.077921934,0.072289035
0_449_351,102.57,110.54809,7.9780855,0.1736111111111111,400,2304,0.07778186,0.07216846
11_669_404,108.73,117.16788,8.437877,0.17838541666666666,411,2304,0.07760394,0.07201527
7_99_392,93.65,100.91652,7.2665143,0.17491319444444445,403,2304,0.077592246,0.072005205
0_402_396,64.48,69.47445,4.9944444,0.14713541666666666,339,2304,0.07745726,0.07188894
0_744_71,94.6,101.915596,7.315591,0.15885416666666666,366,2304,0.077331826,0.071780875
0_827_728,50.7,54.619865,3.919864,0.1449652777777778,334,2304,0.07731487,0.07176627
11_687_300,283.13,304.94446,21.814444,0.3077256944444444,709,2304,0.077047445,0.071535796
0_167_314,95.340004,102.68291,7.342902,0.1948784722222222,449,2304,0.07701806,0.071510464
16_170_144,139.49,150.22975,10.739742,0.2265625,522,2304,0.076992914,0.07148878
11_532_663,42.73,46.01934,3.289339,0.1410590277777778,325,2304,0.07697962,0.07147732
0_382_122,158.85,171.07727,12.227272,0.2547743055555556,587,2304,0.0769737,0.07147222
0_217_486,139.8,150.55888,10.758881,0.14539930555555555,335,2304,0.07695909,0.07145962
0_386_99,77.94,83.936874,5.9968715,0.17317708333333334,399,2304,0.07694215,0.07144502
0_93_363,109.200005,117.59706,8.397056,0.17057291666666666,393,2304,0.07689611,0.07140532
15_139_683,118.5,127.60592,9.105915,0.18055555555555555,416,2304,0.076843165,0.071359664
9_36_4,211.2,227.40613,16.206127,0.2348090277777778,541,2304,0.07673356,0.07126513
0_201_480,55.0,59.218395,4.2183957,0.1558159722222222,359,2304,0.0766981,0.07123455
14_69_104,130.2,140.18279,9.982783,0.1870659722222222,431,2304,0.07667269,0.07121262
0_671_810,152.8,164.51248,11.712473,0.23307291666666666,537,2304,0.07665231,0.07119504
0_487_370,80.6,86.77584,6.1758366,0.18055555555555555,416,2304,0.07662328,0.07117
0_452_17,48.420002,52.127686,3.7076852,0.1349826388888889,311,2304,0.076573424,0.07112699
12_124_699,73.1,78.69529,5.5952888,0.19140625,441,2304,0.076542936,0.07110068
12_390_699,60.8,65.45365,4.653651,0.19227430555555555,443,2304,0.07654031,0.07109842
5_272_467,91.6,98.60312,7.0031157,0.1618923611111111,373,2304,0.07645323,0.07102327
0_195_118,116.58,125.48778,8.907772,0.1701388888888889,392,2304,0.076409094,0.070985176
0_46_631,140.79001,151.54181,10.75181,0.2504340277777778,577,2304,0.076367706,0.070949465
0_197_699,78.0,83.95631,5.956308,0.16536458333333334,381,2304,0.07636292,0.07094533
0_159_363,89.9,96.76478,6.864775,0.15321180555555555,353,2304,0.07636012,0.070942916
6_892_246,121.700005,130.99245,9.292447,0.1701388888888889,392,2304,0.07635535,0.0709388
0_259_4,173.40001,186.63976,13.239746,0.2131076388888889,491,2304,0.07635378,0.07093744
0_162_769,93.9,101.06893,7.168932,0.12022569444444445,277,2304,0.07634645,0.070931114
0_423_580,187.90001,202.2436,14.34361,0.3094618055555556,713,2304,0.0763364,0.07092244
0_129_104,194.1,208.90633,14.806329,0.2478298611111111,571,2304,0.07628196,0.07087544
0_142_166,120.740005,129.945,9.20501,0.18880208333333334,435,2304,0.07623828,0.070837736
16_549_122,120.82,130.02992,9.209925,0.2782118055555556,641,2304,0.07622848,0.07082927
6_52_467,100.200005,107.837,7.6369934,0.1501736111111111,346,2304,0.076217495,0.07081979
0_335_578,105.68,113.72126,8.041259,0.1644965277777778,379,2304,0.07609064,0.07071025
0_435_567,82.4,88.6689,6.2688956,0.14713541666666666,339,2304,0.07607883,0.07070005
0_112_214,44.77,48.175304,3.4053018,0.1401909722222222,323,2304,0.076062135,0.07068563
16_404_292,196.91,211.88074,14.970729,0.2612847222222222,602,2304,0.07602828,0.0706564
11_632_768,44.3,47.667828,3.3678274,0.1267361111111111,292,2304,0.07602319,0.070652
0_540_631,91.4,98.34432,6.944322,0.2482638888888889,572,2304,0.075977266,0.07061233
0_118_290,144.02,154.95767,10.937664,0.2387152777777778,550,2304,0.07594545,0.07058485
0_704_672,73.200005,78.75903,5.5590343,0.1362847222222222,314,2304,0.07594309,0.070582815
16_564_122,175.21,188.50139,13.291378,0.2912326388888889,671,2304,0.075859696,0.07051077
0_193_122,155.73,167.54025,11.810251,0.19053819444444445,439,2304,0.075838,0.07049202
0_468_223,76.700005,82.515686,5.8156843,0.1527777777777778,352,2304,0.075823784,0.07047974
12_244_4,170.90001,183.85358,12.953579,0.2322048611111111,535,2304,0.07579625,0.07045595
0_426_127,43.100002,46.365757,3.265755,0.1267361111111111,292,2304,0.07577157,0.07043463
0_461_37,45.5,48.945717,3.4457152,0.18229166666666666,420,2304,0.07573,0.07039871
0_159_567,93.200005,100.25727,7.057272,0.1332465277777778,307,2304,0.0757218,0.070391625
6_515_580,181.40001,195.13126,13.731259,0.3441840277777778,793,2304,0.07569602,0.07036935
